Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area3,Wilderness_Area4,Soil_Type3,Soil_Type4,Soil_Type10,Soil_Type23,Soil_Type29,Soil_Type30,Soil_Type32,Cover_Type
0.4887495074767517,0.2429532215457289,1.5791025227313142,-0.24243956069233757,-0.10354143638240344,0.8401840845113365,0.8568139844473347,-2.0745816880166843,-2.035291865521547,0.8283078978933681,1,0,0,0,0,0,0,0,0,1
0.9239491410876888,0.9248111031504065,-1.2430565448672617,-0.08012892034983425,-0.9148030977773935,-0.5639254255335272,-0.3847616224935072,0.664501152409942,0.7494677775503591,-0.029120074953049958,0,0,0,0,0,1,0,0,0,1
1.301759812024656,0.5430352660626641,0.2856129500819669,0.2873446034959124,-0.7512882801379761,1.3806504835730278,0.5474941100537686,-1.0440926102383141,-0.9692510646580828,1.4531423523264406,1,0,0,0,0,1,0,0,0,1
0.5030967481452442,0.7674802683014895,-1.125466583717321,-0.6800491271429028,-0.8204779884211585,1.037096071283226,0.28551405618037157,0.23254271706722804,0.07503380149388189,-0.038220961877958155,1,0,0,0,0,0,0,0,0,1
1.2204587815698658,-1.652851464605798,-1.0078766225673803,0.8357345211366729,0.2260948916050272,0.8184568443013571,0.21214972699728216,1.2667961385087154,0.5319084304353664,0.21217282268688709,1,0,0,0,0,0,0,0,0,1
1.5121860084958785,-0.334096100925733,0.7559727946817296,0.302950526737602,0.46349840283163996,1.256349855058388,-1.7865325383149915,1.113399134236684,1.90253231725982,-0.17032119658328923,0,0,0,0,0,0,1,0,0,1
0.49592312781099795,-1.5576473636977486,-0.8902866614174397,0.43399318959736655,-0.14205987950420434,1.6560685869900593,0.03163051611321645,1.3701064590409355,0.7059559081273605,1.2674373467853877,0,0,0,0,0,0,1,0,0,1
0.5604857108192138,0.218708360110004,-0.5375167779676178,-0.3029589335429207,-0.63878783906984,0.7940622006076852,-0.9647363869814437,0.9117976180564001,1.2716102106263414,-0.370973656127063,0,0,0,0,0,0,1,0,0,1
1.2132851612356195,-1.16273781479669,0.6383828335317889,0.5862964310135012,0.8967606737186733,1.3504283746071928,1.3406219931141945,0.045998575539413535,-1.0345188687925806,1.1911783235457236,1,0,0,0,0,0,0,0,0,1
0.3022353787863501,-0.004434582907462652,0.4032029112319076,0.44840162279062934,0.54470429901088,0.6779739263765079,-1.681443093809485,0.9117976180564001,1.7502407742793253,0.20934764889974047,1,0,0,0,0,0,0,0,0,1
1.2395884357945224,-1.614077366165667,-0.3023368556677364,-0.6800491271429028,-0.7742072184960496,1.4263054433408577,0.5855807719382328,1.1643223387905213,0.14030160562837968,0.8508940417392623,0,0,0,0,0,0,0,0,0,1
0.6513515683863326,1.0667874524401657,-1.125466583717321,-0.4977604407432633,-0.938767206679984,-0.05252365187914963,0.10334249553992997,0.18559298638001465,0.16205754033987896,0.3003456565433631,1,0,0,0,0,0,0,0,1,1
1.430884978041088,0.9406363237204607,-0.18474689451779572,-0.08012892034983425,-0.6166948134585709,0.6528403206996408,-1.1461643902315162,0.13885238589630775,1.0540508635113488,0.37129639965987193,1,0,0,0,0,0,0,0,0,1
0.9382963817561812,0.8921311699375895,-1.478236467167143,-2.593106329888962,-0.9148030977773935,0.5640274695550843,0.17571541486919384,0.47042832355589287,0.249081279185876,0.7167179569256252,0,0,0,0,0,1,0,0,0,1
0.9765556902054944,0.40842027221009475,-0.6551067391175583,0.07860474525199496,-0.48685270897829686,0.6307672064108969,-0.8717917131853001,0.8122516411872974,1.1628305370688452,-0.5615320191418024,1,0,0,0,0,0,0,0,1,1
1.2419796425726044,-1.6369473333826343,-0.5375167779676178,-0.6800491271429028,-0.63878783906984,1.7956680177174706,0.509572683144942,1.215454673547865,0.22732534447437674,-2.1063342265641762,0,0,0,0,0,0,0,0,0,1
0.5891801921561988,1.1857666190079603,-1.2430565448672617,0.020420256629440046,-0.63878783906984,1.249789265748297,-0.003977621136683928,0.279701577957948,0.29259314860887453,0.9103609630700932,0,0,0,0,0,0,1,0,0,1
0.40027485668771506,1.1781222435607375,-0.772696700267499,0.020420256629440046,-0.7285112556205784,0.9777512620757723,-0.5512358604483779,0.23254271706722804,0.6406881039928628,0.3729589425854056,1,0,0,0,0,0,0,0,0,1
0.9717732766493302,1.2120798234243004,-0.5375167779676178,1.1066632464149135,0.5124367437986468,0.2767010925074051,-0.2486080025681341,-0.22754373064711267,0.16205754033987896,1.0729636392167985,1,0,0,0,0,0,0,0,1,1
0.8450393174109804,-1.042596977888065,-0.18474689451779572,-0.08012892034983425,-0.8438334808917383,0.5485192465718154,1.095743759219288,0.3746466903499074,-0.5341323704280975,0.8189264734998692,0,0,0,0,0,0,0,1,0,1
1.2348060222383581,-1.2005200042758797,0.4032029112319076,0.7334539604853643,1.0117224582755489,1.6066377436655188,1.2174393187763721,0.279701577957948,-0.8169595216775879,0.5114794159991415,0,0,0,0,0,0,0,1,0,1
0.9813381037616585,-1.2005200042758797,-0.772696700267499,0.46244677919344607,-0.008973819348545136,-1.9005874646840308,0.7784926059951176,0.7627923480580058,-0.09901367619811223,0.8017472476120607,0,0,0,0,0,0,0,0,1,1
1.1941555070109628,-0.004434582907462652,-0.772696700267499,0.20199532846169346,-0.3205655176063313,1.191479372466762,-0.8090024224430163,1.0626850598863533,1.2063424064918435,0.5226267836282003,0,0,0,0,0,0,1,0,0,1
1.2515444696849327,-1.2189600677563723,0.05043302778208561,1.09564584655079,1.6468471164964493,0.7994299504728278,1.1361437107626784,0.47042832355589287,-0.5994001745625953,0.9802657961159883,1,0,0,0,0,0,0,0,0,1
1.1869818866767168,0.6895992761364556,-0.18474689451779572,0.9459119306137221,0.29550219047752924,-0.7282086345616441,-1.234647719685445,0.4224329418511469,1.249854275914842,-0.3490128872088849,0,0,0,0,0,1,0,0,0,1
1.1224193036685008,1.2485240623682348,-1.0078766225673803,0.806598729977651,-0.20060452703860748,-0.5759784037947709,-0.21415651014769682,0.18559298638001465,0.4231287568778701,0.5395349749576797,1,0,0,0,0,0,0,0,1,1
0.8809074190822115,-0.584133983483086,-0.6551067391175583,-0.6800491271429028,-0.9148030977773935,0.7010984540770815,0.9357963028021021,0.279701577957948,-0.4253526968706012,1.3176235380374712,1,0,0,0,0,0,0,0,0,1
1.1463313714493215,0.8752864119190598,-1.2430565448672617,0.4960844617398304,0.08322343062000828,1.4314071569196867,-0.35097106997562033,0.7135421851322207,0.7494677775503591,1.2074043217404637,0,0,0,0,0,0,0,0,0,1
1.3567575679205437,1.0906558330466958,0.4032029112319076,0.13959786716909334,-0.7058743982953245,0.6034825709948689,-1.4071530342510876,-0.4497445718727886,0.9235152552423532,0.39845878578533206,1,0,0,0,0,0,0,0,0,1
1.299368605246574,0.45411581606082063,-1.5958264283170838,0.9696621183278794,1.0258433113423886,-0.8605491708488128,-0.179539782751622,0.8619200645200955,0.6841999734158613,0.14061802648080504,0,0,0,0,0,1,0,0,0,1
1.2204587815698658,0.8227948417209978,-1.7134163894670242,-2.593106329888962,-0.9148030977773935,1.8416694853589275,0.1394463377167431,0.7135421851322207,0.3796168874548716,-2.546073548711503,0,0,0,0,0,0,0,0,0,1
1.0506831003260386,0.7291101156957456,-0.5375167779676178,0.020420256629440046,-0.7512882801379761,-0.03085280230321349,-0.9339200640250335,0.5670464775759044,1.0975627329343474,0.025267561767931115,0,0,0,0,0,0,0,0,0,1
1.5887046253945047,0.4313652928850637,1.4615125615813735,0.4670508965514998,0.3126513017555032,1.1961942351994759,-2.4904335345311197,-0.13719948273229668,1.9460441866828186,0.11754681457575376,0,0,0,0,0,0,0,0,0,1
0.6848284632794817,0.9859954789707861,-0.4199268168176771,0.07860474525199496,-0.9871689274609603,1.1067906894307464,0.10334249553992997,-0.4497445718727886,-0.20779334975560854,0.32126457424292065,1,0,0,0,0,1,0,0,0,1
0.6848284632794817,-0.334096100925733,-0.8902866614174397,0.9098284197381747,-0.5512008986684218,1.2389705711757342,0.700832167445451,0.32706956905217444,-0.22954928446710782,1.8167499577546447,0,0,0,0,0,0,1,0,0,1
0.31658261945484256,0.8921311699375892,-0.4199268168176771,-2.593106329888962,-0.9148030977773935,1.609248460679919,-0.9953874749622165,0.32706956905217444,1.0322949287998495,1.6986022994721186,0,0,0,0,0,0,0,0,0,1
0.41701330413428955,0.4990057111524812,-1.7134163894670242,-2.593106329888962,-0.9148030977773935,1.4605495410347331,0.21214972699728216,0.664501152409942,0.3143490833203738,1.6681381933849497,0,0,0,0,0,1,0,0,0,1
0.9096019004191964,0.4766649117076168,0.05043302778208561,0.7234159406320594,0.7172871425161889,1.0403430441379509,-1.3788152359292412,0.5670464775759044,1.4239017536068364,0.218740996050615,1,0,0,0,0,0,0,0,0,1
